,Date,close30d,earnings30d,comp130d,comp230d,s&p30d
245,9/3/2015,34.0776668,0.128,-0.003757667,-0.004463333,0.00489
246,9/4/2015,33.96300007,0.128,-0.003299,-0.002919667,0.004901667
247,9/8/2015,33.8603334,0.128,-0.003775667,-0.002596333,0.004914333
248,9/9/2015,33.7823334,0.128,-0.002599667,-0.001322333,0.004921667
249,9/10/2015,33.71233343,0.128,-0.002956333,-0.001489,0.004933333
250,9/11/2015,33.63266677,0.128,-0.003045333,-0.001632667,0.004945667
251,9/14/2015,33.52366683,0.128,-0.003116667,-0.002092,0.004957
252,9/15/2015,33.41733347,0.128,-0.002861667,-0.001952,0.004968667
253,9/16/2015,33.30933347,0.128,-0.002442333,-0.001234333,0.004977667
254,9/17/2015,33.19166677,0.128,-0.002233,-0.000745667,0.004985
255,9/18/2015,33.0653334,0.128,-0.003073,-0.000639,0.004993333
256,9/21/2015,32.94633333,0.128,-0.003749667,-0.000682333,0.005004
257,9/22/2015,32.8426667,0.128,-0.003383333,-0.000989,0.005013333
258,9/23/2015,32.70800007,0.128,-0.004212667,-0.002281333,0.005027
259,9/24/2015,32.58766677,0.128,-0.003733333,-0.002138,0.005039667
260,9/25/2015,32.45000013,0.128,-0.003596667,-0.002374667,0.005052667
261,9/28/2015,32.3123335,0.128,-0.003083333,-0.001707,0.005065667
262,9/29/2015,32.17966687,0.128,-0.004061,-0.003199333,0.005083667
263,9/30/2015,32.03700023,0.128,-0.003728667,-0.002613333,0.005102667
264,10/1/2015,31.90900023,0.128,-0.003537667,-0.002080667,0.005118
265,10/2/2015,31.7896669,0.128,-0.003202667,-0.002389667,0.005131333
266,10/5/2015,31.7050002,0.128,-0.002769333,-0.001885667,0.005139
267,10/6/2015,31.69133353,0.128,-0.000745,0.000385,0.005138333
268,10/7/2015,31.67966677,0.128,0.000691667,0.001551,0.005131
269,10/8/2015,31.65100007,0.128,0.001594333,0.002666,0.00512
270,10/9/2015,31.64066683,0.128,0.000298667,0.001831333,0.005114333
271,10/12/2015,31.64266673,0.128,-0.001057333,0.000936667,0.005112667
272,10/13/2015,31.63233333,0.128,-0.000728333,0.001106667,0.005110667
273,10/14/2015,31.59466663,0.128,-0.000801667,0.000996667,0.005108333
274,10/15/2015,31.5886667,0.128,0.000431667,0.002163333,0.005102
275,10/16/2015,31.573,0.128,0.000548333,0.002342333,0.005096
276,10/19/2015,31.50500003,0.128,0.000386667,0.00227,0.005089667
277,10/20/2015,31.49633337,0.128,0.000906667,0.002356667,0.005080667
278,10/21/2015,31.4983334,0.128,0.000170333,0.001259333,0.005076
279,10/22/2015,31.50933333,0.128,0.000662,0.001670333,0.00507
280,10/23/2015,31.50066667,0.128,0.001015667,0.002178,0.005062
281,10/26/2015,31.5126667,0.128,0.001403,0.002835667,0.005053333
282,10/27/2015,31.52033337,0.128,0.001028,0.002765667,0.005044333
283,10/28/2015,31.54066667,0.128,0.000482333,0.002131333,0.005037667
284,10/29/2015,31.55966673,0.128,0.001145667,0.002558,0.005030667
285,10/30/2015,31.56466673,0.128,0.001865667,0.002384667,0.005023333
286,11/2/2015,31.57133343,0.128,0.002039,0.002548,0.005013
287,11/3/2015,31.58666673,0.128,0.002143,0.002156333,0.005001667
288,11/4/2015,31.6486667,0.128,0.002748333,0.002814333,0.004987667
289,11/5/2015,31.6826668,0.128,0.002475667,0.002896,0.004973667
290,11/6/2015,31.74200017,0.128,0.002796667,0.003465333,0.004959667
291,11/9/2015,31.84033347,0.128,0.002785,0.003454333,0.004945667
292,11/10/2015,31.8856668,0.128,0.003278333,0.004131,0.004928667
293,11/11/2015,31.8870001,0.128,0.003198667,0.003761667,0.004911
294,11/12/2015,31.8746668,0.128,0.002830667,0.003104333,0.004897333
295,11/13/2015,31.8550002,0.128,0.002395667,0.002724333,0.004886667
296,11/16/2015,31.81166687,0.128,0.002149,0.002273667,0.004880333
297,11/17/2015,31.7110002,0.128,0.001829,0.001243667,0.004874333
298,11/18/2015,31.63700023,0.128,0.001885667,0.000894333,0.004868
299,11/19/2015,31.6190002,0.128,0.002213667,0.001116,0.004860667
300,11/20/2015,31.5953335,0.128,0.002169667,0.001194667,0.004855
301,11/23/2015,31.56066687,0.128,0.002333,0.000807333,0.004848667
302,11/24/2015,31.5343335,0.128,0.002177333,0.000874,0.004842667
303,11/25/2015,31.5183335,0.128,0.002187333,0.001060667,0.004835667
304,11/27/2015,31.5183335,0.128,0.002380667,0.001406,0.004827667
305,11/30/2015,31.5193335,0.128,0.001713,0.000941,0.004822
306,12/1/2015,31.5753335,0.128,0.001419333,0.000683,0.004817667
307,12/2/2015,31.61100017,0.128,0.001991667,0.001335333,0.004812
308,12/3/2015,31.5943335,0.128,0.001285333,0.000835333,0.004808
309,12/4/2015,31.54866687,0.128,0.000727,0.000254333,0.004805
310,12/7/2015,31.5553335,0.128,0.001041,0.000372,0.004801667
311,12/8/2015,31.54400013,0.128,0.000465667,-0.000425667,0.004801
312,12/9/2015,31.54266683,0.128,0.000132333,-0.000979,0.004801
313,12/10/2015,31.50533353,0.128,6.57E-05,-0.001219,0.004802
314,12/11/2015,31.49200013,0.128,-0.000618,-0.001837333,0.004804333
315,12/14/2015,31.46033343,0.128,-0.001034667,-0.002474,0.004809667
316,12/15/2015,31.42433343,0.128,-0.000531333,-0.002180667,0.004813667
317,12/16/2015,31.38266677,0.128,0.000103,-0.001379,0.004818
318,12/17/2015,31.31900017,0.128,0.000625,-0.000776667,0.004820333
319,12/18/2015,31.2500001,0.128,0.000611667,-0.001415,0.004824667
320,12/21/2015,31.14666673,0.128,-0.000569333,-0.002624333,0.004832667
321,12/22/2015,31.00500007,0.128,-0.001028333,-0.002462333,0.004839333
322,12/23/2015,30.92800003,0.128,-0.000604333,-0.001772667,0.004842667
323,12/24/2015,30.90900003,0.128,-0.000439333,-0.001232667,0.004844667
324,12/28/2015,30.89800003,0.128,-0.000506,-0.001172667,0.004846333
325,12/29/2015,30.87733333,0.128,-0.000216,-0.000896,0.004846
326,12/30/2015,30.88300003,0.128,0.000519333,-0.000452333,0.004842
327,12/31/2015,30.88766667,0.128,-0.000148333,-0.001266333,0.004842
328,1/4/2016,30.882,0.128,-0.000285,-0.001309667,0.004843333
329,1/5/2016,30.82700003,0.127966667,-0.001605667,-0.002519667,0.004849333
330,1/6/2016,30.77566673,0.127933333,-0.001798667,-0.002958667,0.004855
331,1/7/2016,30.7273334,0.1279,-0.002345333,-0.003248667,0.004863333
332,1/8/2016,30.64633347,0.127866667,-0.003165333,-0.003805333,0.004875667
333,1/11/2016,30.56300013,0.127833333,-0.003528667,-0.004162,0.00489
334,1/12/2016,30.4686668,0.1278,-0.003135667,-0.003850333,0.004904333
335,1/13/2016,30.38700013,0.127766667,-0.002393333,-0.003500333,0.004917333
336,1/14/2016,30.24500013,0.127733333,-0.003276667,-0.004493667,0.004934333
337,1/15/2016,30.10400013,0.1277,-0.003035667,-0.00421,0.004949667
338,1/19/2016,29.9640001,0.127666667,-0.003855667,-0.00421,0.004967
339,1/20/2016,29.86200013,0.127633333,-0.003739,-0.003963333,0.004982333
340,1/21/2016,29.7150002,0.1276,-0.004879667,-0.004730333,0.005003
341,1/22/2016,29.59433353,0.127566667,-0.004632333,-0.004887,0.005021667
342,1/25/2016,29.5176668,0.127533333,-0.003317667,-0.004006667,0.005035667
343,1/26/2016,29.44666677,0.1275,-0.004071,-0.004143333,0.005051
344,1/27/2016,29.36700013,0.127466667,-0.003787,-0.0037,0.005064333
345,1/28/2016,29.3160002,0.127433333,-0.002939667,-0.002539333,0.005076667
346,1/29/2016,29.25966687,0.1274,-0.002629333,-0.005072667,0.005088667
347,2/1/2016,29.20433353,0.127366667,-0.002808,-0.005196333,0.005098
348,2/2/2016,29.1356668,0.127333333,-0.003572,-0.005650667,0.005109667
349,2/3/2016,29.0356668,0.1273,-0.004085333,-0.005760667,0.005122333
350,2/4/2016,28.93000013,0.127266667,-0.003915333,-0.004596667,0.00513
351,2/5/2016,28.8160001,0.127233333,-0.003602667,-0.004500667,0.005138667
352,2/8/2016,28.65000013,0.1272,-0.00407,-0.004950333,0.005152333
353,2/9/2016,28.44900013,0.127166667,-0.005446,-0.006270333,0.005170333
354,2/10/2016,28.26500013,0.127133333,-0.005349333,-0.005692,0.005188
355,2/11/2016,28.09300013,0.1271,-0.005462667,-0.005508667,0.005205667
356,2/12/2016,27.88666677,0.127066667,-0.006564667,-0.007609,0.005227333
357,2/16/2016,27.71800013,0.127033333,-0.004737667,-0.006307,0.005244
358,2/17/2016,27.57566677,0.127,-0.003759,-0.005059333,0.005256
359,2/18/2016,27.4533334,0.127,-0.002945667,-0.003930667,0.005263
360,2/19/2016,27.33700007,0.127,-0.003209,-0.003890667,0.005271
361,2/22/2016,27.23266673,0.127,-0.002321,-0.003410667,0.005277
362,2/23/2016,27.18566667,0.127,-0.000608667,-0.001931,0.005276333
363,2/24/2016,27.14133333,0.127,-0.000792,-0.002134333,0.005276
364,2/25/2016,27.10899997,0.127,-0.001488333,-0.002302,0.005275
365,2/26/2016,27.07166667,0.127,-0.002235333,-0.002317667,0.005273333
366,2/29/2016,27.08366667,0.127,-0.000955333,-0.001277667,0.005267667
367,3/1/2016,27.0426667,0.127,-0.002362,-0.002307,0.005266333
368,3/2/2016,27.0390001,0.127,0.000113333,-0.000818,0.005257333
369,3/3/2016,27.0463334,0.127,0.001111667,-0.000283667,0.005247667
370,3/4/2016,27.07766667,0.127,0.001482667,0.000290667,0.005235
371,3/7/2016,27.10666667,0.127,0.001613,0.000360667,0.005222667
372,3/8/2016,27.0886667,0.127,0.000885,0.000346667,0.005214
373,3/9/2016,27.06266673,0.127,0.001128333,0.000733333,0.005204333
374,3/10/2016,27.03000007,0.127,0.000532,6.33E-06,0.005196333
375,3/11/2016,27.009,0.127,0.000128,-5.67E-06,0.005186
376,3/14/2016,27.03666667,0.127,0.000959667,0.003254667,0.005174
377,3/15/2016,27.0376667,0.127,-5.97E-05,0.002181,0.005166667
378,3/16/2016,27.0113334,0.127,0.000200333,0.002032667,0.005159667
379,3/17/2016,27.03166677,0.127,0.000647,0.002858333,0.005148333
380,3/18/2016,27.09033343,0.127,0.001615,0.003048333,0.005137
381,3/21/2016,27.1620001,0.127,0.001702667,0.003100667,0.005126
382,3/22/2016,27.2806668,0.127,0.002058333,0.003024,0.005111667
383,3/23/2016,27.4183335,0.127,0.002808333,0.003684,0.005095
384,3/24/2016,27.52966683,0.127,0.002441667,0.002915667,0.005079333
385,3/28/2016,27.64433353,0.127,0.002065,0.002869,0.005063333
386,3/29/2016,27.77366683,0.127,0.002658333,0.004435667,0.005045
387,3/30/2016,27.8746668,0.127,0.000628,0.004133333,0.005029
388,3/31/2016,27.94933347,0.127,0.000389,0.003259,0.005015
389,4/1/2016,28.02900013,0.127,0.000265667,0.003134667,0.005004667
390,4/4/2016,28.11933343,0.127,0.000604333,0.003479,0.004992
391,4/5/2016,28.19266673,0.127,0.000387333,0.003242333,0.00498
392,4/6/2016,28.2226668,0.127,-0.001055,0.002684667,0.004972333
393,4/7/2016,28.2606668,0.127,8.50E-05,0.003291333,0.004960333
394,4/8/2016,28.26866677,0.127,-0.000371667,0.002498667,0.004951
395,4/11/2016,28.27666673,0.127,-0.000370333,0.00237,0.004943667
396,4/12/2016,28.27466677,0.127,-0.000620333,0.00239,0.004936
397,4/13/2016,28.31500007,0.127,0.000700667,0.003513,0.004925667
398,4/14/2016,28.36133337,0.127,0.000301333,0.003412333,0.004917667
399,4/15/2016,28.38900003,0.127,-0.000443667,0.002864667,0.004910333
400,4/18/2016,28.40166677,0.127,-0.000948,0.002113667,0.004903667
401,4/19/2016,28.4193334,0.127,-0.000768,0.002321667,0.004896667
402,4/20/2016,28.46266673,0.127,-3.17E-05,0.002603667,0.004889
403,4/21/2016,28.5616667,0.127,0.001029333,0.005625,0.004879667
404,4/22/2016,28.65300003,0.127,0.000942667,0.005511667,0.004872
405,4/25/2016,28.74266673,0.127,0.001512333,0.005385,0.004864667
406,4/26/2016,28.79666677,0.127,0.000367,0.005003,0.00486
407,4/27/2016,28.88700007,0.127,0.000764333,0.005474333,0.004855
408,4/28/2016,28.9936667,0.127,0.000704333,0.005491667,0.004849333
409,4/29/2016,29.1053333,0.127,0.000657667,0.005116,0.004846
410,5/2/2016,29.18766663,0.127,0.000246333,0.004412,0.004844667
411,5/3/2016,29.28333333,0.127,0.00011,0.003768667,0.004842
412,5/4/2016,29.35966663,0.127,-0.000365667,0.003385333,0.004840667
413,5/5/2016,29.41399993,0.127,-0.000875667,0.003305333,0.004840333
414,5/6/2016,29.46099993,0.127,-0.000458667,0.003318667,0.004839
415,5/9/2016,29.51533323,0.127,0.000159,0.003682,0.004837
416,5/10/2016,29.5679999,0.127,0.000199,0.003908667,0.004835
417,5/11/2016,29.63999987,0.127,0.000997,0.003715667,0.004832333
418,5/12/2016,29.69166657,0.127,0.000364,0.003379,0.004832
419,5/13/2016,29.7169999,0.127,0.000645333,0.002898,0.004831
420,5/16/2016,29.70733327,0.127,-6.67E-05,0.002060333,0.004832667
421,5/17/2016,29.70633333,0.127,-8.03E-05,0.002482667,0.004832333
422,5/18/2016,29.7283333,0.127,0.000149667,0.001750667,0.004831667
423,5/19/2016,29.777,0.127,0.000470667,0.002278667,0.004833
424,5/20/2016,29.84266673,0.127,0.001084,0.002812,0.004833
425,5/23/2016,29.9046667,0.127,0.001239667,0.002919667,0.004832333
426,5/24/2016,29.97,0.127,0.001233,0.002766333,0.004831333
427,5/25/2016,30.0413333,0.127,0.001051,0.002787667,0.004829667
428,5/26/2016,30.0993333,0.127,0.001052333,0.002571,0.004828667
429,5/27/2016,30.1596666,0.127,0.001248667,0.002524333,0.004827667
430,5/31/2016,30.23366657,0.127,0.001816333,0.003161,0.004826
431,6/1/2016,30.30266663,0.127,0.001322,0.003127333,0.004825667
432,6/2/2016,30.35166667,0.127,0.000796333,0.002830333,0.004825667
433,6/3/2016,30.37200003,0.127,0.000487333,0.000220333,0.004825
434,6/6/2016,30.382,0.127,0.000150667,9.70E-05,0.004824
435,6/7/2016,30.3996667,0.127,-2.97E-05,0.00051,0.004822
436,6/8/2016,30.4386667,0.127,-0.000103,0.000315,0.004819667
437,6/9/2016,30.46500007,0.127,-0.000553667,0.000227,0.004817
438,6/10/2016,30.48266677,0.127,-0.001133667,-0.000174667,0.004815
439,6/13/2016,30.4770001,0.127,-0.001337,-0.000181333,0.004813
440,6/14/2016,30.4726668,0.127,-0.001310333,-0.000404667,0.004811333
441,6/15/2016,30.31000017,0.127,-0.002473667,-0.001831667,0.004811333
442,6/16/2016,30.1573335,0.127,-0.002153667,-0.001421667,0.00481
443,6/17/2016,30.01600017,0.127,-0.001397,-0.001515,0.004807333
444,6/20/2016,29.88066683,0.127,-0.001587333,-0.001188667,0.004806
445,6/21/2016,29.7296668,0.127,-0.001392333,-0.001192,0.004804333
446,6/22/2016,29.59266683,0.127,-0.001082667,-0.001086,0.004802333
447,6/23/2016,29.4240002,0.127,-0.001620667,-0.001576,0.004802667
448,6/24/2016,29.2930002,0.127,-0.000737,-0.000594,0.004799333
449,6/27/2016,29.13366683,0.127,-0.002348333,-0.002080667,0.004802
450,6/28/2016,28.9443335,0.127,-0.002208333,-0.002247333,0.004806333
451,6/29/2016,28.77733347,0.127,-0.001421667,-0.001970333,0.004809
452,6/30/2016,28.62933347,0.127,-0.000342667,-0.000654,0.004807667
453,7/1/2016,28.46833347,0.127,-0.000808333,-0.000483,0.004804
454,7/5/2016,28.31533343,0.127,-0.000835,-0.000340667,0.004799333
455,7/6/2016,28.15666683,0.127,-0.00167,-0.001484,0.004797
456,7/7/2016,28.00600013,0.127,-0.001319333,-0.000993667,0.004793667
457,7/8/2016,27.8633335,0.127,-0.001554333,-0.001407,0.004792333
458,7/11/2016,27.7516668,0.127,-0.00173,-0.000813,0.004789667
459,7/12/2016,27.6443335,0.127,-0.001560667,-0.000183,0.004786667
460,7/13/2016,27.5363335,0.127,-0.001571,9.60E-05,0.004783
461,7/14/2016,27.43366683,0.127,-0.001541,9.00E-05,0.004779
462,7/15/2016,27.3340001,0.127,-0.001262333,0.000431,0.004774667
463,7/18/2016,27.22866677,0.127,-0.002171,0.000309667,0.004771
464,7/19/2016,27.14766683,0.127,-0.001172667,0.000523,0.004766333
465,7/20/2016,27.05500013,0.127,-0.00131,-4.20E-05,0.004763
466,7/21/2016,26.9393334,0.127,-0.000998,-0.000462,0.004759333
467,7/22/2016,26.81633337,0.127,-0.001031333,-0.000605333,0.004756333
468,7/25/2016,26.71600003,0.127,-0.000444333,2.90E-05,0.004752333
469,7/26/2016,26.62566673,0.127,-3.77E-05,0.000346,0.004747667
470,7/27/2016,26.54800007,0.127,0.000115667,0.000749333,0.004741333
471,7/28/2016,26.60433333,0.127,0.000893333,0.002176,0.004735
472,7/29/2016,26.65133333,0.127,0.001053667,0.002398667,0.004728333
473,8/1/2016,26.71399997,0.127,0.000893667,0.002708667,0.004722
474,8/2/2016,26.7853333,0.127,0.000960333,0.002282333,0.004714333
475,8/3/2016,26.84533333,0.127,0.000647667,0.001562333,0.004708667
476,8/4/2016,26.9126667,0.127,0.000344667,0.00198,0.004703
477,8/5/2016,26.99333337,0.127,0.000717333,0.002093333,0.004696667
478,8/8/2016,27.06733333,0.127,0.000635667,0.002216333,0.004691333
479,8/9/2016,27.18066673,0.127,0.002323,0.003844333,0.004680333
480,8/10/2016,27.33133333,0.127,0.002846667,0.004511,0.004666
481,8/11/2016,27.45533333,0.127,0.001529333,0.003951667,0.004655
482,8/12/2016,27.54800003,0.127,0.000942,0.003419333,0.004646
483,8/15/2016,27.628,0.127,0.000453333,0.002802667,0.004639667
484,8/16/2016,27.70766667,0.127,0.000920667,0.002763333,0.004633
485,8/17/2016,27.78033327,0.127,0.001618,0.003486667,0.004626
486,8/18/2016,27.84933327,0.127,0.001417667,0.003182333,0.004619667
487,8/19/2016,27.89166663,0.127,0.001257,0.002991,0.004613
488,8/22/2016,27.89399997,0.127,0.000634333,0.001745333,0.004609
489,8/23/2016,27.88066663,0.127,0.000418667,0.001265333,0.004605333
490,8/24/2016,27.85933333,0.127,8.13E-05,0.000832667,0.004602667
491,8/25/2016,27.826,0.127,0.000289333,0.000671,0.004600667
492,8/26/2016,27.78300003,0.127,-0.000343333,0.000357333,0.004599333
493,8/29/2016,27.74100003,0.127,0.000583,0.000626,0.004598333
494,8/30/2016,27.70366667,0.127,0.000906333,0.001209333,0.004597
495,8/31/2016,27.67199997,0.127,0.001557333,0.001554333,0.004595667
496,9/1/2016,27.66166667,0.127,0.001510667,0.002146667,0.004595333
497,9/2/2016,27.645,0.127,0.001480667,0.002043333,0.004594667
498,9/6/2016,27.62499997,0.127,0.001546333,0.001987333,0.004594
499,9/7/2016,27.609,0.127,0.001313,0.001770333,0.004592333
500,9/8/2016,27.59899993,0.127,0.001269667,0.001757,0.004591
501,9/9/2016,27.5723333,0.127,0.001335667,0.001781,0.004589667
502,9/12/2016,27.53966663,0.127,0.000458667,0.001105,0.004592333
503,9/13/2016,27.524,0.127,0.000445333,0.001599333,0.004592667
504,9/14/2016,27.4843333,0.127,-0.000531333,0.001029333,0.004595333
505,9/15/2016,27.46699997,0.127,-0.000768,0.001176,0.004597
506,9/16/2016,27.43966657,0.127,-0.000944667,0.000835,0.004597667
507,9/19/2016,27.4059999,0.127,-0.001654,0.000381667,0.0046
508,9/20/2016,27.36666663,0.127,-0.001813667,-0.00028,0.004603667
509,9/21/2016,27.32533323,0.127,-0.001572667,-0.000548,0.004607
510,9/22/2016,27.2979999,0.127,-0.002109667,-0.000237,0.004608667
511,9/23/2016,27.29233323,0.127,-0.001679667,0.000242,0.004609
512,9/26/2016,27.28499983,0.127,-0.001706667,-0.000348667,0.004611
513,9/27/2016,27.27233313,0.127,-0.0021,-0.000801,0.004614
514,9/28/2016,27.27466643,0.127,-0.002201333,-0.000624333,0.004616667
515,9/29/2016,27.2919998,0.127,-0.002156,-0.000517667,0.004617667
516,9/30/2016,27.29166653,0.127,-0.002963,-0.001167,0.004620333
517,10/3/2016,27.31533317,0.127,-0.002976333,-0.000874667,0.004622
518,10/4/2016,27.32199987,0.127,-0.003398667,-0.000696,0.004623667
519,10/5/2016,27.32399987,0.127,-0.003445333,-0.000676,0.004626333
